video_path,label,transcript,sentiment,dominant_emotion,confidence_emotion,pitch_mean,energy_mean,speech_rate,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,keyword_count,keyword_type,vision_score,audio_score,semantic_score,final_score,face_detected,landmark_count,face_center_x,face_center_y,face_width,face_height
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-03-01-02-02-12.wav,hot,Dogs are sitting by the door.,positive,happy,50.0,1723.365,0.00718,1.606,-574.646,43.118,-18.818,11.432,-11.405,0,unknown,0.8,0.2037,0.75,0.6011,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-03-02-01-01-12.wav,hot,Kids are talking by the door.,positive,happy,100.0,1964.992,0.02248,1.427,-461.826,29.889,-23.934,7.588,-11.537,0,unknown,1.0,0.2776,0.75,0.6833,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-03-02-01-02-12.wav,hot,Kids are talking by the door!,positive,happy,100.0,1901.852,0.0217,1.45,-470.046,30.376,-21.06,9.588,-8.888,0,unknown,1.0,0.2752,0.75,0.6826,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-03-02-02-01-12.wav,hot,Dogs are sitting by the door.,positive,happy,100.0,1744.366,0.01204,1.537,-532.512,34.022,-22.208,7.563,-11.404,0,unknown,1.0,0.2259,0.75,0.6678,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-03-02-02-02-12.wav,hot,Dogs are sitting by the door.,positive,happy,100.0,1755.281,0.0269,1.511,-461.448,23.217,-36.056,-0.186,-16.844,0,unknown,1.0,0.3125,0.75,0.6938,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-04-01-01-01-12.wav,cold,Kids are talking by the door.,positive,sad,50.0,1655.628,0.00517,1.635,-607.355,49.292,-13.25,8.027,-6.713,0,unknown,0.32,0.1945,0.3,0.2743,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-04-01-01-02-12.wav,cold,Kids are talking by the door.,positive,sad,50.0,1520.403,0.00502,1.665,-602.938,57.131,-11.13,12.2,-5.957,0,unknown,0.32,0.1966,0.3,0.275,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-04-01-02-01-12.wav,cold,Dogs are sitting by the door.,positive,sad,50.0,1403.107,0.00325,1.635,-643.588,37.34,-2.195,7.237,-1.824,0,unknown,0.32,0.183,0.3,0.2709,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-04-01-02-02-12.wav,cold,Dogs are sitting by the door.,positive,sad,50.0,1576.858,0.00438,1.681,-619.981,44.383,-9.319,7.772,-5.984,0,unknown,0.32,0.1944,0.3,0.2743,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-04-02-01-01-12.wav,cold,Kids are talking by the door.,positive,sad,100.0,1732.212,0.01409,1.55,-517.74,40.148,-19.446,4.878,-14.52,0,unknown,0.52,0.2395,0.3,0.3478,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-04-02-01-02-12.wav,cold,Kids are talking by the door!,positive,sad,100.0,1914.359,0.01981,1.591,-481.368,32.745,-32.772,-1.712,-18.528,0,unknown,0.52,0.278,0.3,0.3594,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-04-02-02-01-12.wav,cold,Dogs are sitting by the door.,positive,sad,100.0,1516.315,0.01505,1.577,-517.826,26.332,-25.761,-3.65,-14.215,0,unknown,0.52,0.248,0.3,0.3504,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-04-02-02-02-12.wav,cold,Dogs are sitting by the door!,positive,sad,100.0,1775.057,0.02391,1.55,-459.869,24.867,-26.618,-3.788,-15.529,0,unknown,0.52,0.2985,0.3,0.3655,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-05-01-01-01-12.wav,cold,Kids are talking by the door.,positive,angry,50.0,1690.509,0.00606,1.405,-573.703,46.227,-3.049,9.265,-8.2,0,unknown,0.29,0.1769,0.3,0.2601,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-05-01-01-02-12.wav,cold,Kids are talking by the door.,positive,angry,50.0,1693.969,0.00694,1.511,-562.444,47.828,-6.357,13.949,-7.478,0,unknown,0.29,0.1927,0.3,0.2648,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-05-01-02-01-12.wav,cold,Dogs are sitting by the door.,positive,angry,50.0,1459.331,0.00442,1.606,-618.842,47.093,-0.753,7.692,-3.585,0,unknown,0.29,0.1871,0.3,0.2631,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-05-01-02-02-12.wav,cold,Dogs are sitting by the door.,positive,angry,50.0,1629.883,0.00478,1.45,-602.72,39.264,-7.524,6.502,-8.234,0,unknown,0.29,0.1737,0.3,0.2591,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-05-02-01-01-12.wav,cold,Kids are talking by the door!,positive,angry,100.0,1799.477,0.02394,1.65,-434.904,39.348,-12.447,3.242,-9.069,0,unknown,0.49,0.3086,0.3,0.3596,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-05-02-01-02-12.wav,cold,Kids are talking by the door!,positive,angry,100.0,1843.92,0.05204,1.635,-366.447,29.191,-24.625,-4.338,-11.885,0,unknown,0.49,0.4757,0.3,0.4097,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-05-02-02-01-12.wav,cold,Dogs are sitting by the door.,positive,angry,100.0,1636.52,0.02182,1.577,-463.126,40.982,-12.609,3.712,-8.39,0,unknown,0.49,0.2886,0.3,0.3536,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-05-02-02-02-12.wav,cold,Dogs are sitting by the door.,positive,angry,100.0,1742.823,0.04031,1.564,-405.279,37.375,-21.138,-6.114,-8.991,0,unknown,0.49,0.3983,0.3,0.3865,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-06-01-01-01-12.wav,cold,Kids are talking by the door.,positive,fear,50.0,1703.457,0.01033,1.763,-510.692,42.601,-9.61,9.712,-6.893,0,unknown,0.38,0.2383,0.3,0.3055,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-06-01-01-02-12.wav,cold,Kids are talking by the door.,positive,fear,50.0,1808.547,0.00919,1.713,-524.043,39.153,-12.423,10.858,-6.8,0,unknown,0.38,0.2264,0.3,0.3019,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-06-01-02-01-12.wav,cold,Dogs are sitting by the door.,positive,fear,50.0,1751.492,0.00605,1.78,-567.672,35.942,-14.293,7.303,-11.892,0,unknown,0.38,0.2143,0.3,0.2983,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-06-01-02-02-12.wav,cold,Dogs are sitting by the door.,positive,fear,50.0,1837.21,0.00733,1.873,-557.191,35.049,-12.409,6.162,-10.208,0,unknown,0.38,0.2313,0.3,0.3034,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-06-02-01-01-12.wav,cold,Kids are talking by the door!,positive,fear,100.0,1827.611,0.03418,1.606,-423.365,27.7,-25.341,1.911,-9.957,0,unknown,0.58,0.3657,0.3,0.4037,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-06-02-01-02-12.wav,cold,Kids are talking by the door!,positive,fear,100.0,1879.09,0.04445,1.62,-387.588,21.061,-31.164,-4.57,-12.833,0,unknown,0.58,0.4287,0.3,0.4226,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-06-02-02-01-12.wav,cold,Dogs are sitting by the door!,positive,fear,100.0,1717.227,0.0337,1.729,-419.255,26.098,-25.564,-5.895,-13.964,0,unknown,0.58,0.3751,0.3,0.4065,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-06-02-02-02-12.wav,cold,Dogs are sitting by the door!,positive,fear,100.0,1824.369,0.03824,1.635,-413.453,20.88,-31.312,-5.073,-12.803,0,unknown,0.58,0.3929,0.3,0.4119,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-07-01-01-01-12.wav,cold,Kids are talking by the door.,positive,disgust,50.0,1737.221,0.00408,1.606,-602.445,45.061,-7.185,13.355,-5.968,0,unknown,0.26,0.1851,0.3,0.2535,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-07-01-01-02-12.wav,cold,Kids are talking by the door.,positive,disgust,50.0,1513.588,0.00476,1.62,-592.394,59.398,-10.67,17.328,-8.116,0,unknown,0.26,0.1906,0.3,0.2552,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-07-01-02-01-12.wav,cold,Dogs are sitting by the door.,positive,disgust,50.0,1647.838,0.00386,1.665,-630.57,48.498,-8.891,5.056,-5.09,0,unknown,0.26,0.1897,0.3,0.2549,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-07-01-02-02-12.wav,cold,Talks are sitting by the door.,positive,disgust,50.0,1464.149,0.00378,1.62,-612.046,52.846,-3.822,5.712,-5.096,0,unknown,0.26,0.1847,0.3,0.2534,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-07-02-01-01-12.wav,cold,Kids are talking by the door.,positive,disgust,100.0,1820.017,0.00697,1.511,-537.111,41.23,-15.371,9.594,-8.524,0,unknown,0.46,0.1929,0.3,0.3159,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-07-02-01-02-12.wav,cold,Kids are talking by the door!,positive,disgust,100.0,1792.236,0.01194,1.322,-507.321,44.405,-25.183,-1.568,-16.718,0,unknown,0.46,0.2038,0.3,0.3191,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-07-02-02-01-12.wav,cold,Dogs are setting by the door.,neutral,disgust,100.0,1705.995,0.01206,1.427,-504.984,35.513,-14.526,5.165,-11.699,0,unknown,0.46,0.2151,0.3,0.3225,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-07-02-02-02-12.wav,cold,Dogs are sitting by the door.,positive,disgust,100.0,1678.63,0.01233,1.511,-519.334,35.851,-15.678,0.762,-8.915,0,unknown,0.46,0.2251,0.3,0.3255,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-08-01-01-01-12.wav,hot,Kids are talking by the door.,positive,surprise,50.0,1732.611,0.00508,1.696,-613.955,49.65,-13.165,8.423,-9.087,0,unknown,0.68,0.2001,0.75,0.564,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-08-01-01-02-12.wav,hot,Kids are talking by the door.,positive,surprise,50.0,1740.021,0.00587,1.65,-578.992,46.108,-6.968,8.563,-3.121,0,unknown,0.68,0.2002,0.75,0.5641,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-08-01-02-01-12.wav,hot,Dogs are sitting by the door.,positive,surprise,50.0,1515.924,0.00599,1.713,-604.855,39.361,-8.748,8.091,-7.149,0,unknown,0.68,0.2072,0.75,0.5662,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-08-01-02-02-12.wav,hot,Dogs are sitting by the door.,positive,surprise,50.0,1446.495,0.00669,1.665,-594.552,40.332,-8.753,5.354,-8.746,0,unknown,0.68,0.2066,0.75,0.566,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-08-02-01-01-12.wav,hot,Kids are talking by the door.,positive,surprise,100.0,1668.68,0.00871,1.62,-543.374,45.287,-14.542,5.719,-8.22,0,unknown,0.88,0.2143,0.75,0.6283,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-08-02-01-02-12.wav,hot,Kids are talking by the door.,positive,surprise,100.0,1790.243,0.01093,1.606,-517.449,32.735,-19.879,5.633,-13.918,0,unknown,0.88,0.2262,0.75,0.6319,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-08-02-02-01-12.wav,hot,Dogs are sitting by the door.,positive,surprise,100.0,1397.079,0.00976,1.606,-537.537,42.6,-10.491,3.85,-8.786,0,unknown,0.88,0.2192,0.75,0.6298,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_12/03-01-08-02-02-02-12.wav,hot,Dogs are sitting by the door.,positive,surprise,100.0,1513.733,0.00857,1.635,-560.647,38.452,-14.336,-3.537,-10.29,0,unknown,0.88,0.2149,0.75,0.6285,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-01-01-01-01-13.wav,warm,Kids are talking by the door.,positive,neutral,50.0,1290.484,0.00195,1.893,-727.825,62.116,0.054,15.536,5.436,0,unknown,0.5,0.201,0.45,0.3903,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-01-01-01-02-13.wav,warm,Kids are talking by the door.,positive,neutral,50.0,1003.173,0.00201,1.873,-708.427,60.559,1.229,12.415,5.003,0,unknown,0.5,0.1994,0.45,0.3898,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-01-01-02-01-13.wav,warm,Dogs are sitting by the door.,positive,neutral,50.0,1039.529,0.00206,1.955,-712.138,57.394,-0.607,12.745,7.025,0,unknown,0.5,0.2079,0.45,0.3924,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-01-01-02-02-13.wav,warm,Dogs are sitting by the door.,positive,neutral,50.0,1251.467,0.00249,1.913,-694.566,50.742,-2.298,13.333,3.898,0,unknown,0.5,0.2062,0.45,0.3919,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-02-01-01-01-13.wav,warm,Kids are talking by the door.,positive,calm,50.0,947.354,0.00166,1.816,-711.307,76.348,5.359,21.053,8.712,0,unknown,0.56,0.1916,0.45,0.4055,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-02-01-01-02-13.wav,warm,Kids are talking by the door.,positive,calm,50.0,1099.689,0.00183,1.893,-722.677,71.072,1.829,17.169,6.883,0,unknown,0.56,0.2003,0.45,0.4081,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-02-01-02-01-13.wav,warm,The dogs are sitting by the door.,positive,calm,50.0,921.442,0.00165,2.232,-723.75,69.51,10.707,17.402,8.741,0,unknown,0.56,0.2331,0.45,0.4179,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-02-01-02-02-13.wav,warm,Dogs are sitting right at the door.,positive,calm,50.0,1052.482,0.00164,2.384,-721.12,64.315,5.573,16.549,4.399,0,unknown,0.56,0.2482,0.45,0.4225,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-02-02-01-01-13.wav,warm,Kids are talking by the door.,positive,calm,100.0,1071.996,0.00162,1.913,-729.175,67.647,3.7,17.829,9.449,0,unknown,0.76,0.201,0.45,0.4683,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-02-02-01-02-13.wav,warm,Kids are talking by the door.,positive,calm,100.0,1188.631,0.00216,1.873,-700.512,64.565,-3.646,13.777,7.962,0,unknown,0.76,0.2003,0.45,0.4681,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-02-02-02-01-13.wav,warm,Dogs are sitting by the door.,positive,calm,100.0,895.785,0.00204,1.998,-700.412,56.318,-0.384,16.602,5.37,0,unknown,0.76,0.212,0.45,0.4716,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-02-02-02-02-13.wav,warm,Dogs are sitting by the door.,positive,calm,100.0,1324.912,0.00212,1.976,-708.531,59.96,-2.705,15.082,2.818,0,unknown,0.76,0.2103,0.45,0.4711,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-03-01-01-01-13.wav,hot,Kids are talking by the door.,positive,happy,50.0,1238.206,0.00362,1.854,-658.901,54.065,-8.25,14.4,3.041,0,unknown,0.8,0.2071,0.75,0.6021,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-03-01-01-02-13.wav,hot,Kids are talking by the door.,positive,happy,50.0,1244.617,0.00344,1.873,-665.216,55.388,-7.322,13.719,5.265,0,unknown,0.8,0.2079,0.75,0.6024,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-03-01-02-01-13.wav,hot,Dogs are sitting by the door.,positive,happy,50.0,1188.18,0.00337,1.913,-654.493,49.249,-1.636,9.907,4.017,0,unknown,0.8,0.2115,0.75,0.6035,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-03-01-02-02-13.wav,hot,Dogs are sitting by the door.,positive,happy,50.0,1283.051,0.00454,1.873,-636.255,48.839,-1.7,9.4,3.119,0,unknown,0.8,0.2145,0.75,0.6044,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-03-02-01-01-13.wav,hot,Kids are talking by the door.,positive,happy,100.0,1478.555,0.00551,1.746,-577.904,49.742,-10.453,14.501,5.765,0,unknown,1.0,0.2077,0.75,0.6623,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-03-02-01-02-13.wav,hot,Kids are talking by the door.,positive,happy,100.0,1269.363,0.01218,1.665,-519.172,47.846,-6.387,4.415,0.401,0,unknown,1.0,0.2396,0.75,0.6719,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-03-02-02-01-13.wav,hot,Dogs are sitting by the door!,positive,happy,100.0,1329.848,0.01255,1.78,-517.552,29.327,-6.779,-4.846,-3.969,0,unknown,1.0,0.2533,0.75,0.676,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-03-02-02-02-13.wav,hot,Dogs are sitting by the door.,positive,happy,100.0,1081.156,0.01256,1.798,-535.3,34.569,-7.575,-3.265,-4.254,0,unknown,1.0,0.2552,0.75,0.6766,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-04-01-01-01-13.wav,cold,Kids are talking by the door.,positive,sad,50.0,1244.386,0.00208,1.681,-703.179,71.546,12.868,17.282,6.482,0,unknown,0.32,0.1806,0.3,0.2702,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-04-01-01-02-13.wav,cold,Kids are talking by the door.,positive,sad,50.0,1562.58,0.00182,1.696,-711.64,69.407,8.623,16.598,7.976,0,unknown,0.32,0.1805,0.3,0.2702,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-04-01-02-01-13.wav,cold,Dogs are sitting by the door.,positive,sad,50.0,1069.362,0.0019,1.746,-710.042,65.112,6.497,14.328,6.997,0,unknown,0.32,0.186,0.3,0.2718,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-04-01-02-02-13.wav,cold,Dogs are sitting by the door.,positive,sad,50.0,1436.987,0.00201,1.78,-704.485,63.69,6.52,11.534,4.161,0,unknown,0.32,0.1901,0.3,0.273,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-04-02-01-01-13.wav,cold,Kids are talking by the door.,positive,sad,100.0,1323.727,0.00345,1.798,-660.152,64.202,0.316,17.086,3.096,0,unknown,0.52,0.2005,0.3,0.3362,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-04-02-01-02-13.wav,cold,Kids are talking by the door.,positive,sad,100.0,1431.855,0.00249,1.816,-673.206,57.891,8.2,17.849,4.425,0,unknown,0.52,0.1965,0.3,0.3349,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-04-02-02-01-13.wav,cold,Dogs are sitting by the door.,positive,sad,100.0,1054.185,0.00265,1.746,-688.274,68.217,9.115,11.468,5.634,0,unknown,0.52,0.1905,0.3,0.3332,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-04-02-02-02-13.wav,cold,Dogs are sitting by the door.,positive,sad,100.0,1392.744,0.00198,1.873,-708.735,60.772,15.666,18.072,8.495,0,unknown,0.52,0.1992,0.3,0.3358,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-05-01-01-01-13.wav,cold,Kids are talking by the door.,positive,angry,50.0,1389.225,0.0055,1.746,-600.429,49.08,-4.534,13.191,-1.897,0,unknown,0.29,0.2076,0.3,0.2693,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-05-01-01-02-13.wav,cold,Kids are talking by the door.,positive,angry,50.0,1254.39,0.00746,1.696,-562.016,43.769,-6.257,9.057,-3.892,0,unknown,0.29,0.2144,0.3,0.2713,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-05-01-02-01-13.wav,cold,Dogs are sitting by the door.,positive,angry,50.0,1232.129,0.00716,1.665,-555.18,43.126,-5.092,11.5,-0.585,0,unknown,0.29,0.2095,0.3,0.2698,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-05-01-02-02-13.wav,cold,Dogs are sitting by the door.,positive,angry,50.0,1231.237,0.00918,1.78,-552.819,40.862,-7.302,8.814,-3.655,0,unknown,0.29,0.2331,0.3,0.2769,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-05-02-01-01-13.wav,cold,Kids are talking by the door!,positive,angry,100.0,1476.596,0.05325,1.635,-346.333,13.398,-12.956,-4.191,-10.433,0,unknown,0.49,0.483,0.3,0.4119,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-05-02-01-02-13.wav,cold,Kids are talking by the door!,positive,angry,100.0,1533.466,0.02857,1.405,-411.353,33.106,-5.944,7.283,-6.608,0,unknown,0.49,0.3119,0.3,0.3606,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-05-02-02-01-13.wav,cold,Dogs are sitting by the door!,positive,angry,100.0,1340.319,0.0426,1.681,-395.473,19.5,-14.162,-6.138,-9.071,0,unknown,0.49,0.4237,0.3,0.3941,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-05-02-02-02-13.wav,cold,Dogs are sitting by the door!,positive,angry,100.0,1476.503,0.09009,1.439,-312.615,4.079,-17.515,-14.146,-15.056,0,unknown,0.49,0.6844,0.3,0.4723,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-06-01-01-01-13.wav,cold,Kids are talking by the door.,positive,fear,50.0,1409.69,0.00309,1.913,-674.308,53.591,4.058,12.576,5.678,0,unknown,0.38,0.2098,0.3,0.2969,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-06-01-01-02-13.wav,cold,Kids are talking by the door.,positive,fear,50.0,1288.139,0.00216,1.893,-688.013,50.824,10.931,14.736,6.881,0,unknown,0.38,0.2023,0.3,0.2947,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-06-01-02-01-13.wav,cold,Dogs are sitting by the door.,positive,fear,50.0,1116.441,0.00429,1.873,-618.603,46.056,3.885,10.893,4.427,0,unknown,0.38,0.213,0.3,0.2979,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-06-01-02-02-13.wav,cold,Dogs are sitting by the door.,positive,fear,50.0,997.796,0.00458,1.854,-627.58,54.976,6.017,11.974,5.016,0,unknown,0.38,0.2129,0.3,0.2979,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-06-02-01-01-13.wav,cold,Kids are talking by the door.,positive,fear,100.0,1356.146,0.00336,1.78,-661.948,50.33,6.969,10.708,2.878,0,unknown,0.58,0.1982,0.3,0.3535,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-06-02-01-02-13.wav,cold,Kids are talking by the door!,positive,fear,100.0,1263.642,0.01707,1.835,-495.783,28.447,-6.06,2.405,-5.032,0,unknown,0.58,0.2859,0.3,0.3798,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-06-02-02-01-13.wav,cold,Dogs are sitting by the door!,positive,fear,100.0,1282.361,0.01423,1.713,-486.807,33.406,-5.051,-0.252,-6.393,0,unknown,0.58,0.2567,0.3,0.371,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-06-02-02-02-13.wav,cold,Dogs are sitting by the door.,positive,fear,100.0,1173.564,0.00387,1.873,-633.222,47.809,4.182,12.029,5.167,0,unknown,0.58,0.2105,0.3,0.3571,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-07-01-01-01-13.wav,cold,Kids are talking by the door.,positive,disgust,50.0,1086.414,0.00176,1.913,-724.519,65.374,2.811,19.032,4.958,0,unknown,0.26,0.2019,0.3,0.2586,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-07-01-01-02-13.wav,cold,Kids are talking by the door.,positive,disgust,50.0,1322.003,0.00173,1.893,-723.254,64.294,4.555,18.713,1.51,0,unknown,0.26,0.1997,0.3,0.2579,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-07-01-02-01-13.wav,cold,Dogs are sitting by the door.,positive,disgust,50.0,877.095,0.00197,1.835,-712.629,66.259,7.006,15.963,7.144,0,unknown,0.26,0.1953,0.3,0.2566,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-07-01-02-02-13.wav,cold,Dogs are sitting by the door.,positive,disgust,50.0,1255.334,0.00216,1.854,-706.405,62.489,8.381,12.165,2.896,0,unknown,0.26,0.1984,0.3,0.2575,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-07-02-01-01-13.wav,cold,Kids are talking by the door.,positive,disgust,100.0,1302.392,0.0036,1.763,-625.864,52.369,5.426,12.642,0.854,0,unknown,0.46,0.1979,0.3,0.3174,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_13/03-01-07-02-01-02-13.wav,cold,Kids are talking by the door.,positive,disgust,100.0,1258.005,0.00474,1.62,-611.289,62.303,2.98,13.887,-0.484,0,unknown,0.46,0.1904,0.3,0.3151,0,0,0,0,0,0
