age,income,profession,property_type,budget,num_visits,source_lead,binary_target,total_time_spent_website,page_views_per_visit,city,lead_origin,last_activity,last_notable_activity,score_lead,label_raw,ratio_budget_income,interaction_score,label,target_multiclasse_id,prospect_id,synthetic_pair_id,video_path,transcript,sentiment,dominant_emotion,confidence_emotion,pitch_mean,energy_mean,speech_rate,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,keyword_count,keyword_type,vision_score,audio_score,semantic_score,final_score,face_detected,landmark_count,face_center_x,face_center_y,face_width,face_height,source_class,video_id,prospect_id_video,language,duration,emotion_confidence_mean,emotion_confidence_std,face_detected_ratio,landmark_quality_score,pitch_std,energy_std,speech_rate_estimate,zero_crossing_rate_mean,spectral_centroid_mean,sentiment_label,positive_keyword_count,hesitation_keyword_count,negative_keyword_count,analysis_method,mfcc_mean_1,mfcc_std_1,mfcc_mean_2,mfcc_std_2,mfcc_mean_3,mfcc_std_3,mfcc_mean_4,mfcc_std_4,mfcc_mean_5,mfcc_std_5,mfcc_mean_6,mfcc_std_6,mfcc_mean_7,mfcc_std_7,mfcc_mean_8,mfcc_std_8,mfcc_mean_9,mfcc_std_9,mfcc_mean_10,mfcc_std_10,mfcc_mean_11,mfcc_std_11,mfcc_mean_12,mfcc_std_12,mfcc_mean_13,mfcc_std_13
36,12756.0,Working Professional,Appartement,1383113.0800000003,0.0,Reference,1,0,0.0,Select,Lead Add Form,SMS Sent,SMS Sent,2,Tiede,108.42843211037945,0.0,warm,1,tabular_003322,warm_001703,data/raw_videos/warm/vid30.mp4,Je pense que j'ai encore besoin de temps avant de me dissider.,neutral,neutral,84.857,975.061,0.03194,1.5,-331.593,109.158,1.413,18.699,13.845,0,warm_hesitation,0.6697,0.342,0.45,0.4835,1.0,468.0,0.4268,0.3964,0.5223,0.3671,,,warm_vid30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,2500.0,Unemployed,Studio,436881.0,6.0,Direct Traffic,0,195,6.0,Mumbai,Landing Page Submission,Page Visited on Website,Modified,2,Tiede,174.7524,5.19,warm,1,tabular_003323,warm_001704,data/raw_videos/warm/vid31.mp4,"L'appartement est vraiment beau, mais je réfléchis encore au côté financier.",neutral,fear,85.157,1168.771,0.0753,1.375,-240.04,109.826,-5.749,21.756,-6.724,0,warm_hesitation,0.5503,0.589,0.45,0.5218,1.0,468.0,0.426,0.3332,0.4211,0.304,,,warm_vid31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,4600.0,Unemployed,Terrain,197500.0,0.0,Olark Chat,1,0,0.0,Select,API,Email Bounced,Email Bounced,2,Tiede,42.93478260869565,0.0,warm,1,tabular_003324,warm_001705,data/raw_videos/warm/vid32.mp4,"Je suis intéressé, mais je ne ressens pas encore une totale certitude.",neutral,neutral,82.682,972.845,0.05262,1.5,-273.973,108.66,9.042,16.734,12.237,0,warm_hesitation,0.6654,0.466,0.45,0.5194,1.0,468.0,0.4418,0.4653,0.6457,0.4395,,,warm_vid32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2500.0,Unemployed,Terrain,178776.0,0.0,Reference,1,0,0.0,Select,Lead Add Form,SMS Sent,SMS Sent,2,Tiede,71.5104,0.0,warm,1,tabular_003326,warm_001706,data/raw_videos/warm/vid34.mp4,"Comme ce fante-là, ça me plaît beaucoup et ça reste une énorme décision pour moi.",positive,fear,89.906,1036.27,0.05219,1.875,-291.116,94.421,2.19,9.66,3.806,0,warm_hesitation,0.5098,0.501,0.45,0.4832,1.0,468.0,0.4951,0.3911,0.4086,0.2941,,,warm_vid34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,4012.0,Unemployed,Terrain,359482.0,2.0,Google,1,1453,2.0,Other Cities,Landing Page Submission,SMS Sent,SMS Sent,3,Tiede,89.60169491525424,4.506,warm,1,tabular_003327,warm_001707,data/raw_videos/warm/vid35.mp4,Oui c'est agréable ici mais je préfère ne pas me précipiter.,neutral,happy,67.575,896.574,0.07486,1.375,-232.991,103.762,16.119,24.88,1.54,0,warm_hesitation,0.9351,0.587,0.45,0.6366,1.0,468.0,0.4398,0.454,0.5423,0.3825,,,warm_vid35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,7025.0,Unknown,Villa,1051080.0,6.0,Organic Search,0,211,6.0,Unknown,API,Page Visited on Website,Page Visited on Website,2,Tiede,149.61992882562276,5.222,warm,1,tabular_003328,warm_001708,data/raw_videos/warm/vid36.mp4,"Je trouve cet appartement assez intéressant. J'aime bien la disposition des pièces et l'emplacement semble pratique. Après, je préfère encore réfléchir un peu.",neutral,sad,64.901,1276.815,0.05822,2.875,-232.409,93.141,1.137,13.85,-0.536,0,warm_hesitation,0.4498,0.637,0.45,0.506,1.0,468.0,0.4671,0.253,0.1078,0.2394,,,warm_vid36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,2969.0,Unemployed,Maison,177500.0,0.0,Olark Chat,1,0,0.0,Select,API,SMS Sent,SMS Sent,2,Tiede,59.78443920511957,0.0,warm,1,tabular_003329,warm_001709,data/raw_videos/warm/vid4.mp4,"Franchement, la décision est plus difficile qu'à ce que je pensais.",neutral,sad,79.524,1366.921,0.0296,1.375,-323.029,91.654,0.975,23.589,18.715,0,warm_hesitation,0.479,0.315,0.45,0.4182,1.0,468.0,0.4673,0.4245,0.4573,0.3131,,,warm_vid4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,3013.0,Unemployed,Maison,474330.0,11.0,Google,1,964,2.75,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,2,Tiede,157.42781281115168,8.253,warm,1,tabular_003331,warm_001710,data/raw_videos/warm/vid5.mp4,"Oui, c'est intéressant, mais je préfère rester prudent pour le moment.",neutral,neutral,90.263,948.537,0.03856,1.375,-315.583,106.953,3.865,15.741,8.312,0,warm_hesitation,0.6805,0.369,0.45,0.4949,1.0,468.0,0.3485,0.3456,0.4385,0.299,,,warm_vid5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,2951.0,Unemployed,Maison,372042.0,6.0,Google,1,1168,2.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,3,Tiede,126.07319552694004,5.936,warm,1,tabular_003333,warm_001711,data/raw_videos/warm/vid6.mp4,Bonne êtrement et j'ai encore beaucoup de doute avant de prendre une décision.,positive,neutral,96.936,892.023,0.04227,1.625,-329.672,112.453,17.207,18.852,10.187,0,warm_hesitation,0.6939,0.416,0.45,0.513,1.0,468.0,0.4355,0.4189,0.5483,0.3825,,,warm_vid6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,8930.0,Unknown,Maison,739560.0,2.0,Google,0,27,1.0,Unknown,API,Email Bounced,Modified,2,Tiede,82.8174692049272,1.354,warm,1,tabular_003335,warm_001712,data/raw_videos/warm/vid7.mp4,"Franchement, j'aime bien l'endroit, mais je préfère encore réfléchir un peu avant de me décider.",neutral,neutral,90.449,1265.545,0.04947,1.875,-294.053,101.194,-0.034,14.644,-2.461,0,warm_hesitation,0.6809,0.484,0.45,0.5295,1.0,468.0,0.3737,0.3891,0.4887,0.338,,,warm_vid7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,3253.0,Unemployed,Villa,187500.0,0.0,Welingak Website,1,0,0.0,Select,Lead Add Form,SMS Sent,Modified,2,Tiede,57.6391023670458,0.0,warm,1,tabular_003340,warm_001713,data/raw_videos/warm/vid8.mp4,"En être moi, je suis encore très ézitant avant de prendre une décision comme ça.",neutral,sad,72.829,929.281,0.03468,1.875,-320.766,113.816,10.175,9.694,5.188,0,warm_hesitation,0.4657,0.396,0.45,0.4385,1.0,468.0,0.5075,0.4767,0.5702,0.4021,,,warm_vid8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,2500.0,Unemployed,Villa,150480.0,3.0,Google,0,120,3.0,Other Metro Cities,Landing Page Submission,Email Link Clicked,Modified,2,Tiede,60.192,2.64,warm,1,tabular_003341,warm_001714,data/raw_videos/warm/vid9.mp4,"Franchement, j'aime bien. Mais je ne suis pas encore sûr à 100%.",positive,neutral,69.384,1456.129,0.03841,1.5,-308.132,97.194,8.819,18.53,6.578,0,warm_hesitation,0.6388,0.38,0.45,0.4856,1.0,468.0,0.3982,0.4672,0.539,0.3727,,,warm_vid9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,4530.0,Unemployed,Villa,394744.0,2.0,Google,1,1257,2.0,Select,API,SMS Sent,SMS Sent,3,Tiede,87.13995584988963,4.114000000000001,warm,1,tabular_003351,warm_001715,data/raw_videos/warm/vid1.mp4,"cet appartement est vraiment très joli, j'aime beaucoup la lumière naturelle et l'ambiance du lieu. Ça correspond à plusieurs choses que je recherche depuis un moment. Oui, je suis intéressé, mais je pense que je aurait besoin de réfléchir encore un peu avant d'aller plus loin. Peut-être revoir certaines informations tranquillement. Franchement, l'appartement est vraiment agréable. J'aime beaucoup la lumière et le fait que tous semblent assez modernes et bien entretenus.",positive,sad,80.633,1675.273,0.11437,3.234,-204.903,75.485,-11.001,14.6,-17.302,1,warm_hesitation,0.4813,0.923,0.49,0.6173,1.0,468.0,0.5175,0.3545,0.3877,0.2739,,,warm_vid1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,2581.0,Unemployed,Villa,184161.0,4.0,Direct Traffic,0,1463,2.0,Mumbai,Landing Page Submission,Page Visited on Website,Page Visited on Website,2,Tiede,71.3525765207284,5.526,warm,1,tabular_003352,warm_001716,data/raw_videos/warm/vid10.mp4,"L'endroit est agréable, mais je pense que j'ai encore besoin de réfléchir.",neutral,neutral,96.899,1212.612,0.05152,1.5,-236.16,100.884,2.371,19.197,-2.437,0,warm_hesitation,0.6938,0.459,0.45,0.5258,1.0,468.0,0.4278,0.4544,0.5809,0.3851,,,warm_vid10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,8825.0,Unknown,Maison,493740.0,4.0,Direct Traffic,0,22,4.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,3,Tiede,55.94787535410765,3.244,warm,1,tabular_003353,warm_001717,data/raw_videos/warm/vid11.mp4,"Il y a du potentiel ici, mais je pense que j'ai encore besoin de t'analyser certains détails.",neutral,neutral,84.042,1404.555,0.08073,2.125,-206.169,98.642,5.326,35.242,2.33,0,warm_hesitation,0.6681,0.697,0.45,0.5895,1.0,468.0,0.3955,0.3972,0.54,0.3894,,,warm_vid11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2703.0,Unemployed,Studio,207966.0,2.0,Google,1,1486,1.0,Select,API,Email Opened,Email Opened,3,Tiede,76.93895671476137,4.272,warm,1,tabular_003354,warm_001718,data/raw_videos/warm/vid12.mp4,"Je suis intéressé, mais je ne veux pas aller trop vite non plus.",neutral,neutral,81.693,1162.012,0.03126,1.625,-342.202,104.183,5.937,23.52,8.348,0,warm_hesitation,0.6634,0.35,0.45,0.484,1.0,468.0,0.387,0.4068,0.5187,0.3688,,,warm_vid12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2500.0,Unemployed,Appartement,237050.0,0.0,Welingak Website,1,0,0.0,Select,Lead Add Form,SMS Sent,SMS Sent,2,Tiede,94.82,0.0,warm,1,tabular_003356,warm_001719,data/raw_videos/warm/vid13.mp4,Je me sens bien ici. Mais je ne suis pas encore certain de pouvoir me projeter.,neutral,happy,96.226,1315.432,0.06494,2.0,-293.031,85.251,16.525,13.941,-4.725,0,warm_hesitation,0.9925,0.59,0.45,0.6547,1.0,468.0,0.4344,0.4242,0.5735,0.4041,,,warm_vid13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,8491.0,Unknown,Terrain,757686.0,5.0,Google,0,245,2.5,Mumbai,Landing Page Submission,Email Link Clicked,Email Link Clicked,3,Tiede,89.23401248380638,3.74,warm,1,tabular_003359,warm_001720,data/raw_videos/warm/vid14.mp4,"L'appartement est vraiment joli, mais je ne sais pas encore si je pourrais vraiment me projeter ici.",neutral,neutral,62.978,1615.84,0.07371,2.125,-268.585,78.004,-6.406,20.88,-10.108,0,warm_hesitation,0.626,0.655,0.45,0.5643,1.0,468.0,0.4584,0.3879,0.4506,0.32,,,warm_vid14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,4860.0,Unemployed,Studio,152500.0,3.0,Direct Traffic,1,148,3.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,3,Tiede,31.378600823045268,2.696,warm,1,tabular_003360,warm_001721,data/raw_videos/warm/vid15.mp4,Je trouve la partement très beau. Mais je ne sais pas encore si c'est vraiment le bon choix pour moi.,positive,neutral,97.864,1254.471,0.06803,2.5,-256.984,96.109,0.424,13.273,-8.043,0,warm_hesitation,0.6957,0.658,0.45,0.5861,1.0,468.0,0.4315,0.2959,0.3178,0.2254,,,warm_vid15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,5828.0,Unknown,Terrain,476840.0,3.0,Direct Traffic,0,1118,3.0,Thane & Outskirts,Landing Page Submission,Email Opened,Email Opened,3,Tiede,81.81880576527111,4.636,warm,1,tabular_003363,warm_001722,data/raw_videos/warm/vid16.mp4,J'aime bien l'ambiance ici et mais je ne ressens pas encore un vrai déclic.,neutral,happy,97.257,1172.502,0.06435,1.75,-260.741,95.581,7.897,22.906,-8.427,0,warm_hesitation,0.9945,0.561,0.45,0.6467,1.0,468.0,0.4652,0.3794,0.4533,0.3163,,,warm_vid16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,3851.0,Unemployed,Villa,292500.0,2.0,Organic Search,1,353,2.0,Select,API,SMS Sent,SMS Sent,2,Tiede,75.95429758504285,2.306,warm,1,tabular_003368,warm_001723,data/raw_videos/warm/vid17.mp4,"Oui, c'est agréable ici, mais je préfère ne pas me précipiter.",neutral,happy,97.528,1157.867,0.0515,1.375,-278.401,88.544,0.205,22.45,-8.71,0,warm_hesitation,0.9951,0.447,0.45,0.6126,1.0,468.0,0.4271,0.3484,0.5204,0.3689,,,warm_vid17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2500.0,Unemployed,Appartement,199775.0,2.0,Google,0,1602,2.0,Select,API,Email Opened,Email Opened,2,Tiede,79.91,4.804,warm,1,tabular_003369,warm_001724,data/raw_videos/warm/vid18.mp4,"Oui, c'est très agréable ici, mais j'ai encore quelques hésitations honnêtement.",neutral,sad,84.87,1095.914,0.06132,1.375,-270.9,80.762,-6.747,10.995,-11.596,0,warm_hesitation,0.4897,0.505,0.45,0.4784,1.0,468.0,0.4801,0.3591,0.4222,0.2956,,,warm_vid18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,3922.0,Unemployed,Maison,317446.0,0.0,Olark Chat,1,0,0.0,Select,API,Email Opened,Modified,2,Tiede,80.93982661907191,0.0,warm,1,tabular_003374,warm_001725,data/raw_videos/warm/vid19.mp4,"Je suis intéressé, et mais honnêtement, je ne suis pas encore totalement sûr.",neutral,sad,95.136,1361.463,0.07072,1.625,-256.475,94.157,-2.773,21.786,-0.508,0,warm_hesitation,0.5103,0.587,0.45,0.5092,1.0,468.0,0.5028,0.3994,0.4677,0.3344,,,warm_vid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,4960.0,Unemployed,Studio,212500.0,6.0,Organic Search,0,2,3.0,Mumbai,Landing Page Submission,Email Link Clicked,Email Link Clicked,3,Tiede,42.84274193548387,3.904,warm,1,tabular_003381,warm_001726,data/raw_videos/warm/vid2.mp4,"Il y a du potentiel, mais j'ai encore plusieurs questions avant d'aller plus loin.",neutral,neutral,85.173,1276.682,0.06179,1.75,-240.881,104.029,-3.215,28.975,-2.016,0,warm_hesitation,0.6703,0.546,0.45,0.5449,1.0,468.0,0.475,0.361,0.4784,0.3388,,,warm_vid2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,4786.0,Unemployed,Villa,311884.0,4.0,Direct Traffic,1,818,4.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,3,Tiede,65.16590054325115,4.836,warm,1,tabular_003382,warm_001727,data/raw_videos/warm/vid20.mp4,Je suis intéressé et mes prendre une décision comme ça me fait encore hésiter.,negative,neutral,95.821,1371.751,0.06879,1.75,-263.0,82.826,0.355,21.806,-5.977,0,warm_hesitation,0.6916,0.588,0.45,0.5639,1.0,468.0,0.4186,0.3943,0.4801,0.3365,,,warm_vid20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,8946.0,Unknown,Terrain,509915.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,2,Tiede,56.99921752738654,0.0,warm,1,tabular_003383,warm_001728,data/raw_videos/warm/vid21.mp4,"Franchement, l'appartement est vraiment agréable. J'aime beaucoup la lumière et le fait que tout semble assez moderne et bien entretenu. Après, je suis encore en train de réfléchir.",positive,neutral,86.182,1621.162,0.07008,3.5,-202.764,75.596,-13.794,24.685,-14.323,0,warm_hesitation,0.6724,0.77,0.45,0.6127,1.0,468.0,0.423,0.3461,0.3319,0.23,,,warm_vid21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,6030.0,Unknown,Maison,386582.0,9.0,Google,0,318,3.0,Unknown,API,Email Opened,Email Opened,3,Tiede,64.10978441127695,6.0360000000000005,warm,1,tabular_003387,warm_001729,data/raw_videos/warm/vid22.mp4,Ça me plaît beaucoup et c'est quand même une grande décision pour moi.,positive,neutral,89.43,1461.559,0.05996,1.625,-285.164,84.722,3.497,23.637,-4.464,0,warm_hesitation,0.6789,0.522,0.45,0.5403,1.0,468.0,0.4142,0.4262,0.4432,0.3109,,,warm_vid22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,4636.0,Unemployed,Villa,279638.0,2.0,Direct Traffic,1,1770,2.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,3,Tiede,60.31880931837791,5.140000000000001,warm,1,tabular_003389,warm_001730,data/raw_videos/warm/vid23.mp4,"J'aime beaucoup, mais je suis encore un peu perdue honnêtement.",neutral,sad,87.436,1239.136,0.06576,1.25,-275.009,103.329,-14.091,13.502,-7.426,0,warm_hesitation,0.4949,0.52,0.45,0.4845,1.0,468.0,0.4356,0.4173,0.4389,0.3041,,,warm_vid23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,4022.0,Unemployed,Villa,440916.0,4.0,Direct Traffic,1,921,4.0,Other Cities,Landing Page Submission,Email Opened,Email Opened,2,Tiede,109.62605668821482,5.042000000000001,warm,1,tabular_003391,warm_001731,data/raw_videos/warm/vid24.mp4,Je me sens bien ici. Mais je ne sais pas encore si c'est vraiment chez moi.,positive,happy,99.984,1033.718,0.07473,2.0,-269.053,111.671,13.966,26.281,-6.077,0,warm_hesitation,1.0,0.648,0.45,0.6744,1.0,468.0,0.4413,0.4523,0.5379,0.3717,,,warm_vid24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2669.0,Unemployed,Studio,282240.0,9.0,Direct Traffic,0,426,4.5,Other Cities,Landing Page Submission,Page Visited on Website,Page Visited on Website,2,Tiede,105.74747096290746,6.702,warm,1,tabular_003392,warm_001732,data/raw_videos/warm/vid25.mp4,J'aime l'ambiance et je ne suis pas encore totalement convaincu.,neutral,happy,83.13,1120.783,0.07526,1.25,-228.834,92.967,0.218,17.117,-11.834,0,warm_hesitation,0.9663,0.577,0.45,0.643,1.0,468.0,0.4319,0.4158,0.4598,0.3293,,,warm_vid25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,8493.0,Unknown,Villa,792672.0,3.0,Direct Traffic,0,23,3.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,3,Tiede,93.3323913811374,2.446,warm,1,tabular_003393,warm_001733,data/raw_videos/warm/vid26.mp4,"Je suis intéressé, mais je ne ressens pas encore une totale certitude.",neutral,fear,59.748,1464.836,0.05846,1.5,-255.58,92.356,-5.277,20.647,13.163,0,warm_hesitation,0.4995,0.501,0.45,0.4802,1.0,468.0,0.4125,0.3728,0.4951,0.3404,,,warm_vid26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,6905.0,Unknown,Studio,562400.0,5.0,Organic Search,0,164,5.0,Other Metro Cities,Landing Page Submission,Email Opened,Email Opened,3,Tiede,81.44822592324402,4.328,warm,1,tabular_003394,warm_001734,data/raw_videos/warm/vid27.mp4,"Oui, il y a du potentiel, mais je préfère encore réfléchir un peu.",neutral,neutral,79.927,989.423,0.06448,1.625,-249.515,133.446,-8.078,29.567,-2.802,0,warm_hesitation,0.6599,0.549,0.45,0.5427,1.0,468.0,0.4512,0.3541,0.5272,0.369,,,warm_vid27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,13509.61,Working Professional,Studio,740838.0,2.0,Direct Traffic,1,831,2.0,Other Cities of Maharashtra,Landing Page Submission,SMS Sent,SMS Sent,3,Tiede,54.83785246206219,3.2620000000000005,warm,1,tabular_003397,warm_001735,data/raw_videos/warm/vid28.mp4,"Franchement, ça représente tellement de choses que... J'hésite encore beaucoup.",negative,neutral,99.605,1527.512,0.04602,1.25,-284.674,98.522,8.949,17.259,6.662,0,warm_hesitation,0.6992,0.401,0.45,0.5101,1.0,468.0,0.4481,0.4935,0.5446,0.3591,,,warm_vid28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,3388.0,Unemployed,Appartement,280000.0,3.0,Organic Search,0,145,3.0,Mumbai,Landing Page Submission,Page Visited on Website,Modified,2,Tiede,82.64462809917356,2.69,warm,1,tabular_003398,warm_001736,data/raw_videos/warm/vid29.mp4,J'aime l'ambiance et je ne suis pas encore totalement convaincu.,neutral,neutral,84.566,1150.514,0.08357,1.25,-216.606,95.89,7.413,20.055,-5.561,0,warm_hesitation,0.6691,0.626,0.45,0.5685,1.0,468.0,0.4484,0.4159,0.4415,0.3108,,,warm_vid29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,2991.0,Unemployed,Terrain,182500.0,14.0,Organic Search,1,969,2.8,Other Cities,Landing Page Submission,SMS Sent,SMS Sent,3,Tiede,61.01638248077566,9.778,warm,1,tabular_003400,warm_001737,data/raw_videos/warm/vid3.mp4,"Hmm... Il y a des choses qui me plaisent, mais je préfère prendre encore un peu de temps.",neutral,sad,83.867,1463.347,0.02788,2.25,-329.956,84.48,2.41,22.946,10.145,0,warm_hesitation,0.4877,0.392,0.45,0.4439,1.0,468.0,0.3981,0.3077,0.4096,0.274,,,warm_vid3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2500.0,Unemployed,Terrain,169448.0,6.0,Google,1,994,1.5,Other Cities,Landing Page Submission,Email Opened,Email Opened,3,Tiede,67.7792,5.438000000000001,warm,1,tabular_003402,warm_001738,data/raw_videos/warm/vid30.mp4,Je pense que j'ai encore besoin de temps avant de me dissider.,neutral,neutral,84.857,975.061,0.03194,1.5,-331.593,109.158,1.413,18.699,13.845,0,warm_hesitation,0.6697,0.342,0.45,0.4835,1.0,468.0,0.4268,0.3964,0.5223,0.3671,,,warm_vid30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,8912.0,Unknown,Terrain,849984.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Email Opened,Email Opened,2,Tiede,95.37522441651706,0.0,warm,1,tabular_003403,warm_001739,data/raw_videos/warm/vid31.mp4,"L'appartement est vraiment beau, mais je réfléchis encore au côté financier.",neutral,fear,85.157,1168.771,0.0753,1.375,-240.04,109.826,-5.749,21.756,-6.724,0,warm_hesitation,0.5503,0.589,0.45,0.5218,1.0,468.0,0.426,0.3332,0.4211,0.304,,,warm_vid31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2500.0,Unemployed,Studio,343294.0,11.0,Olark Chat,1,1337,2.2,Select,API,Email Opened,Email Opened,3,Tiede,137.3176,8.834,warm,1,tabular_003404,warm_001740,data/raw_videos/warm/vid32.mp4,"Je suis intéressé, mais je ne ressens pas encore une totale certitude.",neutral,neutral,82.682,972.845,0.05262,1.5,-273.973,108.66,9.042,16.734,12.237,0,warm_hesitation,0.6654,0.466,0.45,0.5194,1.0,468.0,0.4418,0.4653,0.6457,0.4395,,,warm_vid32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,13509.61,Working Professional,Maison,896240.0,0.0,Reference,1,0,0.0,Mumbai,Lead Add Form,Email Link Clicked,Modified,3,Tiede,66.34092323908683,0.0,warm,1,tabular_003408,warm_001741,data/raw_videos/warm/vid34.mp4,"Comme ce fante-là, ça me plaît beaucoup et ça reste une énorme décision pour moi.",positive,fear,89.906,1036.27,0.05219,1.875,-291.116,94.421,2.19,9.66,3.806,0,warm_hesitation,0.5098,0.501,0.45,0.4832,1.0,468.0,0.4951,0.3911,0.4086,0.2941,,,warm_vid34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,8839.0,Unknown,Terrain,679658.0,5.0,Google,0,323,1.67,Mumbai,Landing Page Submission,Email Opened,Email Opened,3,Tiede,76.89308745333183,3.647,warm,1,tabular_003410,warm_001742,data/raw_videos/warm/vid35.mp4,Oui c'est agréable ici mais je préfère ne pas me précipiter.,neutral,happy,67.575,896.574,0.07486,1.375,-232.991,103.762,16.119,24.88,1.54,0,warm_hesitation,0.9351,0.587,0.45,0.6366,1.0,468.0,0.4398,0.454,0.5423,0.3825,,,warm_vid35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,8208.0,Unknown,Studio,520125.0,4.0,Olark Chat,0,1371,2.0,Other Metro Cities,API,Olark Chat Conversation,Olark Chat Conversation,3,Tiede,63.36805555555556,5.3420000000000005,warm,1,tabular_003411,warm_001743,data/raw_videos/warm/vid36.mp4,"Je trouve cet appartement assez intéressant. J'aime bien la disposition des pièces et l'emplacement semble pratique. Après, je préfère encore réfléchir un peu.",neutral,sad,64.901,1276.815,0.05822,2.875,-232.409,93.141,1.137,13.85,-0.536,0,warm_hesitation,0.4498,0.637,0.45,0.506,1.0,468.0,0.4671,0.253,0.1078,0.2394,,,warm_vid36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,4126.0,Student,Maison,282330.0,3.0,Organic Search,1,933,3.0,Select,Landing Page Submission,Email Opened,Email Opened,3,Tiede,68.42704798836645,4.266,warm,1,tabular_003413,warm_001744,data/raw_videos/warm/vid4.mp4,"Franchement, la décision est plus difficile qu'à ce que je pensais.",neutral,sad,79.524,1366.921,0.0296,1.375,-323.029,91.654,0.975,23.589,18.715,0,warm_hesitation,0.479,0.315,0.45,0.4182,1.0,468.0,0.4673,0.4245,0.4573,0.3131,,,warm_vid4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
