video_path,label,transcript,sentiment,dominant_emotion,confidence_emotion,pitch_mean,energy_mean,speech_rate,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,keyword_count,keyword_type,vision_score,audio_score,semantic_score,face_detected,landmark_count,face_center_x,face_center_y,face_width,face_height,video_id,prospect_id,language,duration,emotion_confidence_mean,emotion_confidence_std,face_detected_ratio,landmark_quality_score,pitch_std,energy_std,speech_rate_estimate,zero_crossing_rate_mean,spectral_centroid_mean,sentiment_label,positive_keyword_count,hesitation_keyword_count,negative_keyword_count,analysis_method,mfcc_mean_1,mfcc_std_1,mfcc_mean_2,mfcc_std_2,mfcc_mean_3,mfcc_std_3,mfcc_mean_4,mfcc_std_4,mfcc_mean_5,mfcc_std_5,mfcc_mean_6,mfcc_std_6,mfcc_mean_7,mfcc_std_7,mfcc_mean_8,mfcc_std_8,mfcc_mean_9,mfcc_std_9,mfcc_mean_10,mfcc_std_10,mfcc_mean_11,mfcc_std_11,mfcc_mean_12,mfcc_std_12,mfcc_mean_13,mfcc_std_13
data/raw_videos/hot/hot_02.mp4,hot,"Je ressens quelque chose de très positif dans cet appartement. La lumière naturelle est magnifique, et l'atmosphère est très agréable.",positive,happy,93.44,1553.518,0.08871,2.5,-192.901,77.214,-3.652,17.572,-12.529,0,interest,0.8619,0.782,0.75,1.0,468.0,0.558,0.2911,0.1236,0.2718,hot_02,hot_02,fr,0.0,0.9344,0.0,1.0,1.0,0.0,0.0,2.5,0.0,0.0,interest,0,0,0,provided_video_csv,-192.901,0.0,77.214,0.0,-3.652,0.0,17.572,0.0,-12.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw_videos/hot/hot_03.mp4,hot,cet appartement est vraiment magnifique. J'aime beaucoup la lumière naturelle et la ambiance générale du lieu. Je pense que cet endroit correspond parfaitement à ce que je recherche depuis longtemps.,positive,sad,74.295,1458.538,0.09976,3.75,-191.595,79.218,-14.395,17.823,-19.483,0,interest,0.4686,0.974,0.75,1.0,468.0,0.5093,0.3642,0.1564,0.343,hot_03,hot_03,fr,0.0,0.74295,0.0,1.0,1.0,0.0,0.0,3.75,0.0,0.0,interest,0,0,0,provided_video_csv,-191.595,0.0,79.218,0.0,-14.395,0.0,17.823,0.0,-19.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw_videos/hot/hot_04.mp4,hot,"Franchement, je suis tombé sous le charme de cet appartement. J'adore la luminosité et la ambiance générale.",positive,happy,97.992,1475.209,0.08778,2.125,-172.422,78.729,-12.198,17.595,-12.045,0,interest,0.846,0.739,0.75,1.0,468.0,0.5294,0.2588,0.1191,0.255,hot_04,hot_04,fr,0.0,0.97992,0.0,1.0,1.0,0.0,0.0,2.125,0.0,0.0,interest,0,0,0,provided_video_csv,-172.422,0.0,78.729,0.0,-12.198,0.0,17.595,0.0,-12.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw_videos/hot/hot_05.mp4,hot,"Wow, cet appartement est vraiment incroyable. J'aime beaucoup le style moderne et l'énergie du lieu. Franchement, je peux totalement me projeter ici. L'emplacement est parfait.",positive,neutral,70.669,1249.131,0.06604,3.125,-194.914,90.888,-7.144,6.134,-4.11,0,interest,0.5663,0.709,0.75,1.0,468.0,0.5408,0.2591,0.092,0.2343,hot_05,hot_05,fr,0.0,0.7066899999999999,0.0,1.0,1.0,0.0,0.0,3.125,0.0,0.0,interest,0,0,0,provided_video_csv,-194.914,0.0,90.888,0.0,-7.144,0.0,6.134,0.0,-4.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw_videos/hot/hot_06.mp4,hot,"On aime vraiment cet appartement, l'espace est très agréable. La cuisine est magnifique. On aimerait savoir comment avancer pour l'achat.",positive,sad,75.737,1315.954,0.07352,2.5,-182.89,91.499,-12.744,11.921,-5.827,0,interest,0.3465,0.691,0.75,1.0,468.0,0.5109,0.3222,0.1002,0.2273,hot_06,hot_06,fr,0.0,0.75737,0.0,1.0,1.0,0.0,0.0,2.5,0.0,0.0,interest,0,0,0,provided_video_csv,-182.89,0.0,91.499,0.0,-12.744,0.0,11.921,0.0,-5.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw_videos/hot/hot_07.mp4,hot,Je dois dire que cet appartement dépasse vraiment mes attentes. L'espace est magnifique et le quartier correspond parfaitement à mon style de vie.,positive,fear,57.43,1634.38,0.06718,2.875,-197.434,69.043,-4.404,26.67,6.55,0,interest,0.4199,0.691,0.75,1.0,468.0,0.4919,0.2605,0.1191,0.2708,hot_07,hot_07,fr,0.0,0.5743,0.0,1.0,1.0,0.0,0.0,2.875,0.0,0.0,interest,0,0,0,provided_video_csv,-197.434,0.0,69.043,0.0,-4.404,0.0,26.67,0.0,6.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw_videos/hot/hot_08.mp4,hot,"Je trouve cet appartement très intéressant, aussi bien pour y vivre que pour investir. L'emplacement est excellent et le niveau de finition est vraiment impressionnant.",positive,neutral,92.112,1186.003,0.12485,3.125,-167.702,109.663,-4.836,17.412,1.001,0,interest,0.6592,0.912,0.75,1.0,468.0,0.513,0.2937,0.1244,0.2734,hot_08,hot_08,fr,0.0,0.92112,0.0,1.0,1.0,0.0,0.0,3.125,0.0,0.0,interest,0,0,0,provided_video_csv,-167.702,0.0,109.663,0.0,-4.836,0.0,17.412,0.0,1.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw_videos/hot/hot_09.mp4,hot,J'ai beaucoup le jardin et les environnements naturels.,positive,fear,87.157,1364.636,0.06393,1.0,-203.813,104.716,-15.276,18.336,-4.275,0,interest,0.5043,0.484,0.75,1.0,468.0,0.5208,0.2994,0.136,0.2972,hot_09,hot_09,fr,0.0,0.87157,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,interest,0,0,0,provided_video_csv,-203.813,0.0,104.716,0.0,-15.276,0.0,18.336,0.0,-4.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw_videos/hot/hot_10.mp4,hot,Cette villa est exactement le genre de propriété que je recherchais. L'espace est magnifique et très confortable pour une famille.,positive,neutral,94.792,1409.086,0.07979,2.5,-184.709,88.694,-4.981,26.921,3.671,0,interest,0.6396,0.729,0.75,1.0,468.0,0.52,0.2547,0.105,0.2443,hot_10,hot_10,fr,0.0,0.94792,0.0,1.0,1.0,0.0,0.0,2.5,0.0,0.0,interest,0,0,0,provided_video_csv,-184.709,0.0,88.694,0.0,-4.981,0.0,26.921,0.0,3.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw_videos/hot/hot_11.mp4,hot,"Je trouve cet appartement très intéressant, surtout pour un investissement à long terme. L'emplacement est stratégique et le potentiel est excellent.",positive,neutral,70.481,1430.691,0.05354,2.625,-226.058,80.977,-4.894,15.433,-4.637,0,interest,0.641,0.584,0.75,1.0,468.0,0.4684,0.3388,0.1366,0.3035,hot_11,hot_11,fr,0.0,0.7048099999999999,0.0,1.0,1.0,0.0,0.0,2.625,0.0,0.0,interest,0,0,0,provided_video_csv,-226.058,0.0,80.977,0.0,-4.894,0.0,15.433,0.0,-4.637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw_videos/hot/hot_12.mp4,hot,J'aime vraiment cette maison. Les espaces sont parfaits pour mes enfants et l'un environnement semble très sécurisé. La cuisine est magnifique et les chambres sont très confortables.,positive,neutral,81.685,1466.229,0.07885,3.375,-191.308,71.442,-0.95,12.744,-10.892,0,interest,0.4634,0.811,0.75,0.0,0.0,0.0,0.0,0.0,0.0,hot_12,hot_12,fr,0.0,0.8168500000000001,0.0,0.0,0.0,0.0,0.0,3.375,0.0,0.0,interest,0,0,0,provided_video_csv,-191.308,0.0,71.442,0.0,-0.95,0.0,12.744,0.0,-10.892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw_videos/hot/hot_13.mp4,hot,"Bonjour, je trouve cet appartement vraiment très agréable, l'ambiance est chaleuruse. L'espace correspond exactement à ce que je cherche, c'est très bien agencé. Je me projette face...",positive,happy,79.354,1359.012,0.08528,2.722,-238.067,69.697,36.437,20.442,1.026,0,interest,0.8787,0.784,0.75,1.0,468.0,0.5295,0.3503,0.1607,0.3495,hot_13,hot_13,fr,0.0,0.79354,0.0,1.0,1.0,0.0,0.0,2.722,0.0,0.0,interest,0,0,0,provided_video_csv,-238.067,0.0,69.697,0.0,36.437,0.0,20.442,0.0,1.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw_videos/hot/hot_14.mp4,hot,"dans ce logement, je vois déjà où mettre mes meubles. Le quartier semble également très intéressant et bien des services, c'est un point clé. Je pense que c'est une bonne décision d'investissement.",positive,happy,94.546,1220.508,0.08284,3.238,-249.805,74.687,43.583,21.214,5.786,0,interest,0.9091,0.821,0.75,1.0,468.0,0.5276,0.349,0.161,0.3544,hot_14,hot_14,fr,0.0,0.94546,0.0,1.0,1.0,0.0,0.0,3.238,0.0,0.0,interest,0,0,0,provided_video_csv,-249.805,0.0,74.687,0.0,43.583,0.0,21.214,0.0,5.786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw_videos/hot/hot_15.mp4,hot,"Je ressens un vrai potentiel ici. J'aimerais beaucoup connaître les démarches pour avancer, car je pourrais envisager une offre rapidement. Merci pour cette visite. Je suis convaincu. J'ai vraiment…",positive,happy,81.193,1168.973,0.08551,2.933,-237.251,72.586,45.606,24.569,4.48,0,interest,0.8824,0.806,0.75,1.0,468.0,0.4986,0.3562,0.176,0.3677,hot_15,hot_15,fr,0.0,0.8119299999999999,0.0,1.0,1.0,0.0,0.0,2.933,0.0,0.0,interest,0,0,0,provided_video_csv,-237.251,0.0,72.586,0.0,45.606,0.0,24.569,0.0,4.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw_videos/hot/hot_16.mp4,hot,de passer à l'étape suivante.,neutral,neutral,58.695,1293.836,0.0618,2.867,-267.043,74.717,45.784,27.544,12.559,0,interest,0.6174,0.657,0.55,1.0,468.0,0.5301,0.3545,0.1612,0.3588,hot_16,hot_16,fr,0.0,0.58695,0.0,1.0,1.0,0.0,0.0,2.867,0.0,0.0,interest,0,0,0,provided_video_csv,-267.043,0.0,74.717,0.0,45.784,0.0,27.544,0.0,12.559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw_videos/hot/hot_17.mp4,hot,"Bonjour, vous savez, avec ma femme, on aimerait vraiment vivre à la campagne maintenant que je suis à la retraite. Je cherche un endroit calme pour en profiter pleinement, loin de l'agitation.",positive,sad,86.214,1029.658,0.09058,3.226,-202.315,90.747,49.624,31.735,22.331,0,interest,0.4924,0.866,0.75,1.0,468.0,0.5036,0.4803,0.1816,0.4025,hot_17,hot_17,fr,0.0,0.86214,0.0,1.0,1.0,0.0,0.0,3.226,0.0,0.0,interest,0,0,0,provided_video_csv,-202.315,0.0,90.747,0.0,49.624,0.0,31.735,0.0,22.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw_videos/hot/hot_18.mp4,hot,Cette maison correspond exactement à ce que nous recherchons. C'est exactement ce qu'on imaginait. Le cadre est vraiment paisible ici. On sent tout de suite une atmosphère sereine.,positive,happy,82.439,1289.358,0.09489,2.833,-199.923,61.017,58.768,36.555,21.521,0,interest,0.8449,0.853,0.75,1.0,468.0,0.5022,0.4725,0.1822,0.4001,hot_18,hot_18,fr,0.0,0.82439,0.0,1.0,1.0,0.0,0.0,2.833,0.0,0.0,interest,0,0,0,provided_video_csv,-199.923,0.0,61.017,0.0,58.768,0.0,36.555,0.0,21.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw_videos/hot/hot_19.mp4,hot,accueillante. On veut un endroit pour se reposer et profiter de la nature chaque jour. Tout simplement. J'imagine déjà notre quotidien ici. C'est une magnifique opportunité pour...,positive,happy,68.923,1263.812,0.08936,2.731,-195.149,67.747,57.377,37.111,23.334,0,interest,0.8378,0.809,0.75,1.0,468.0,0.5022,0.477,0.1819,0.403,hot_19,hot_19,fr,0.0,0.68923,0.0,1.0,1.0,0.0,0.0,2.731,0.0,0.0,interest,0,0,0,provided_video_csv,-195.149,0.0,67.747,0.0,57.377,0.0,37.111,0.0,23.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw_videos/hot/hot_20.mp4,hot,commencer ce nouveau chapitre. Je pense que c'est vraiment le bon endroit pour nous. Un véritable coup de cœur. J'aimerais beaucoup savoir comment on peut avancer pour cet achat. Quel c'est...,positive,happy,95.48,1159.769,0.08839,3.133,-213.207,79.976,54.538,26.091,19.855,0,interest,0.991,0.844,0.75,1.0,468.0,0.5043,0.4697,0.1809,0.3982,hot_20,hot_20,fr,0.0,0.9548,0.0,1.0,1.0,0.0,0.0,3.133,0.0,0.0,interest,0,0,0,provided_video_csv,-213.207,0.0,79.976,0.0,54.538,0.0,26.091,0.0,19.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw_videos/hot/hot_21.mp4,hot,"Wow, je dois dire que je suis vraiment impressionné. Je l'ai déjà vu quelques places cette semaine, mais je vraiment ai dit que ce n'est pas une part. La location est absolument perforie pour moi. C'est tellement close à tout ce que je...",positive,happy,94.702,1222.781,0.09285,4.335,-212.974,62.371,1.788,2.13,-6.944,0,interest,0.9894,0.957,0.75,1.0,468.0,0.5335,0.3627,0.1726,0.3692,hot_21,hot_21,fr,0.0,0.94702,0.0,1.0,1.0,0.0,0.0,4.335,0.0,0.0,interest,0,0,0,provided_video_csv,-212.974,0.0,62.371,0.0,1.788,0.0,2.13,0.0,-6.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw_videos/hot/hot_22.mp4,hot,"et l'icky сол Brittany a des robbery des hommes. Depuis de dalla mano intellect don , le message françaisitte Allent bien parle ! Ce qui s'est passé c'est des délaiés greet, il n'est pas mal de les kortés. Ce m графine commence sur la veille arrière prémiate sur les conditions pour voir les tweets Droits. Et puis si ilrit seuil ou ses régions sidewalks.",negative,happy,99.516,1438.867,0.09187,6.476,-211.833,62.348,-0.928,4.587,-10.355,0,interest,0.999,0.951,0.55,1.0,468.0,0.5313,0.3605,0.1742,0.3688,hot_22,hot_22,fr,0.0,0.99516,0.0,1.0,1.0,0.0,0.0,0.006476,0.0,0.0,interest,0,0,0,provided_video_csv,-211.833,0.0,62.348,0.0,-0.928,0.0,4.587,0.0,-10.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw_videos/hot/hot_23.mp4,hot,Nous nous serve ce pour nous advance delivering une incr<|fr|>,positive,sad,73.56,1123.672,0.08377,1.011,-215.327,81.986,8.563,2.268,-7.092,0,interest,0.4271,0.604,0.75,1.0,468.0,0.5363,0.3592,0.173,0.3654,hot_23,hot_23,fr,0.0,0.7356,0.0,1.0,1.0,0.0,0.0,1.011,0.0,0.0,interest,0,0,0,provided_video_csv,-215.327,0.0,81.986,0.0,8.563,0.0,2.268,0.0,-7.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw_videos/hot/hot_24.mp4,hot,"et qu'une Une8eune 다시 Seconde, sua aparece, je voulais dar un san among son père. Je suis gén axé pour cette puissance sur cette happiness. Elles réautent le Ellie verredié contre les choses. Merci nostij firste. Je suis rendue colonial orchestre.",positive,happy,96.614,1264.727,0.10122,4.144,-195.389,71.958,2.724,16.303,-10.047,0,interest,0.9932,1.0,0.75,1.0,468.0,0.534,0.3669,0.1727,0.3676,hot_24,hot_24,fr,0.0,0.96614,0.0,1.0,1.0,0.0,0.0,4.144,0.0,0.0,interest,0,0,0,provided_video_csv,-195.389,0.0,71.958,0.0,2.724,0.0,16.303,0.0,-10.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw_videos/hot/hot_25.mp4,hot,je vais d' news 4.,neutral,happy,99.153,1032.71,0.05492,1.97,-237.919,76.675,14.383,9.852,5.412,0,interest,0.9983,0.527,0.55,1.0,468.0,0.5349,0.3713,0.1731,0.3607,hot_25,hot_25,fr,0.0,0.99153,0.0,1.0,1.0,0.0,0.0,1.97,0.0,0.0,interest,0,0,0,provided_video_csv,-237.919,0.0,76.675,0.0,14.383,0.0,9.852,0.0,5.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw_videos/hot/hot_26.mp4,hot,"J'aime vraiment cet appartement. On s'y sentout de suite bien, vous ne trouvez pas ? L'emplacement est tout simplement parfait pour moi. Honnêtement, je me vois bien vivre ici. La lumineau...",positive,happy,97.434,858.489,0.07614,3.125,-276.918,84.895,29.129,5.58,-0.307,0,interest,0.9949,0.769,0.75,1.0,468.0,0.5308,0.2011,0.1088,0.2521,hot_26,hot_26,fr,0.0,0.97434,0.0,1.0,1.0,0.0,0.0,3.125,0.0,0.0,interest,0,0,0,provided_video_csv,-276.918,0.0,84.895,0.0,29.129,0.0,5.58,0.0,-0.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw_videos/hot/hot_27.mp4,hot,"est incroyable et l'agencement correspond exactement à ce que je recherche. Après avoir comparé plusieurs options, cela semble être un très bon investissement sur le long terme.",positive,happy,86.035,1366.556,0.06872,2.732,-248.387,74.332,26.414,4.741,-1.731,0,interest,0.9721,0.686,0.75,1.0,468.0,0.5315,0.2073,0.1089,0.2507,hot_27,hot_27,fr,0.0,0.86035,0.0,1.0,1.0,0.0,0.0,2.732,0.0,0.0,interest,0,0,0,provided_video_csv,-248.387,0.0,74.332,0.0,26.414,0.0,4.741,0.0,-1.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw_videos/hot/hot_28.mp4,hot,surant de voir une telle qualité de finition. Quelle serait les prochaines étapes si je souhaite avancer rapidement sur le dossier ? J'aimerais vraiment sécuriser cette opportunité. D'ailleurs...,positive,happy,96.864,1123.245,0.06696,2.832,-270.368,75.413,36.078,13.639,-1.994,0,interest,0.9737,0.685,0.75,1.0,468.0,0.5313,0.2097,0.108,0.2493,hot_28,hot_28,fr,0.0,0.96864,0.0,1.0,1.0,0.0,0.0,2.832,0.0,0.0,interest,0,0,0,provided_video_csv,-270.368,0.0,75.413,0.0,36.078,0.0,13.639,0.0,-1.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw_videos/hot/hot_29.mp4,hot,"J'aimerais savoir quand je peux planifier une autre visite, peut-être avec mon conjoint cette fois-ci. Dès que possible, ce serait idéal. C'est vraiment le coup de cœur que j'attendais.",positive,happy,95.714,1080.048,0.0575,2.931,-278.918,75.914,31.37,13.591,1.194,0,interest,0.9914,0.638,0.75,1.0,468.0,0.5329,0.209,0.1092,0.2487,hot_29,hot_29,fr,0.0,0.95714,0.0,1.0,1.0,0.0,0.0,2.931,0.0,0.0,interest,0,0,0,provided_video_csv,-278.918,0.0,75.914,0.0,31.37,0.0,13.591,0.0,1.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw_videos/hot/hot_30.mp4,hot,"Merci pour toutes ces précisions. Je suis prêt à m'engager si tout est en ordre. J'attends votre retour avec impatience pour la suite des événements. À très bientôt, j'espère.",positive,happy,99.186,1054.107,0.05834,2.923,-272.64,74.748,31.261,10.128,-0.292,0,interest,0.9984,0.642,0.75,1.0,468.0,0.5332,0.2093,0.1088,0.2553,hot_30,hot_30,fr,0.0,0.99186,0.0,1.0,1.0,0.0,0.0,2.923,0.0,0.0,interest,0,0,0,provided_video_csv,-272.64,0.0,74.748,0.0,31.261,0.0,10.128,0.0,-0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw_videos/hot/hot_31.mp4,hot,"Voici une maison qui nous a tapé dans l'œil. On veut vous montrer ce qu'on ressent en visitant un lieu pareil. Alors, on vient et déjà à l'entrée on sent que c'est différent. La lumière naturelle, l'évolume. C'était exactement ce qu'on cherchait.",positive,fear,99.777,1453.192,0.05614,2.774,-299.999,86.239,-4.348,39.139,2.763,0,interest,0.3796,0.614,0.75,0.0,0.0,0.0,0.0,0.0,0.0,hot_31,hot_31,fr,0.0,0.99777,0.0,0.0,0.0,0.0,0.0,2.774,0.0,0.0,interest,0,0,0,provided_video_csv,-299.999,0.0,86.239,0.0,-4.348,0.0,39.139,0.0,2.763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw_videos/hot/hot_32.mp4,hot,"Oui, j'aime bien l'agencement des pièces. Ça circule bien, c'est ouvert. On se sent tout de suite à l'aise. Et les petits enfants, regardez-les, ils courront déjà partout. Ils auront assez d'espace, c'est sûr. On s'y voit bien vivre en famille. Vraiment, c'est pas juste une maison, c'est...",positive,fear,99.782,1448.671,0.0487,2.888,-317.842,64.704,0.115,24.674,-0.17,0,interest,0.3796,0.581,0.75,0.0,0.0,0.0,0.0,0.0,0.0,hot_32,hot_32,fr,0.0,0.99782,0.0,0.0,0.0,0.0,0.0,2.888,0.0,0.0,interest,0,0,0,provided_video_csv,-317.842,0.0,64.704,0.0,0.115,0.0,24.674,0.0,-0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw_videos/hot/hot_33.mp4,hot,"le quartier a l'air très bien pour nous. C'est important pour nous d'avoir un environnement calme, pas de bruit, pas de stress, un endroit où les enfants peuvent grandir se rendement.",positive,neutral,94.06,1236.111,0.05252,3.262,-298.933,87.215,-15.766,7.687,-5.657,0,interest,0.4881,0.641,0.75,0.0,0.0,0.0,0.0,0.0,0.0,hot_33,hot_33,fr,0.0,0.9406,0.0,0.0,0.0,0.0,0.0,3.262,0.0,0.0,interest,0,0,0,provided_video_csv,-298.933,0.0,87.215,0.0,-15.766,0.0,7.687,0.0,-5.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw_videos/hot/hot_34.mp4,hot,"Il y a le jardin aussi. Tu imagines les barbecues ou l'été, les enfants qui jouent ador. On pourrait vraiment s'épanouir ici. Ça colle à ce qu'on cherchait dès le départ. On avait une liste de critères, et là, on coche presque toutes les cases. On se projette vraiment, en fait, dans 5 ans...",positive,sad,97.579,1440.547,0.04657,3.251,-317.093,77.722,-4.99,31.316,-0.458,0,interest,0.3152,0.605,0.75,0.0,0.0,0.0,0.0,0.0,0.0,hot_34,hot_34,fr,0.0,0.97579,0.0,0.0,0.0,0.0,0.0,3.251,0.0,0.0,interest,0,0,0,provided_video_csv,-317.093,0.0,77.722,0.0,-4.99,0.0,31.316,0.0,-0.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw_videos/hot/hot_35.mp4,hot,"10 ans, on se voit ici. C'est rare d'avoir ce sentiment dès la première visite. Voilà, nous aimerions connaître les prochaines étapes, car nous sommes vraiment sérieux et nous ne voulons pas manquer cette opportunité.",positive,sad,97.735,1332.217,0.04215,2.583,-360.331,66.576,-2.579,19.881,-0.031,0,interest,0.3155,0.511,0.75,0.0,0.0,0.0,0.0,0.0,0.0,hot_35,hot_35,fr,0.0,0.97735,0.0,0.0,0.0,0.0,0.0,2.583,0.0,0.0,interest,0,0,0,provided_video_csv,-360.331,0.0,66.576,0.0,-2.579,0.0,19.881,0.0,-0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
